OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0045001,10-05-2024,CUST007239,Vikas Sharma,P00021,Backpack,Electronics,Apex,3,196.43,0.1,26.52,7.77,564.65,Credit Card,Cancelled,Austin,TX,United States,SELL00233
ORD0045002,11-05-2021,CUST020885,Pooja Mehta,P00029,T-Shirt,Clothing,UrbanStyle,4,526.66,0.0,252.8,11.05,2370.49,Debit Card,Delivered,Seattle,WA,United States,SELL00211
ORD0045003,16-07-2023,CUST040673,Aman Sharma,P00034,Desk Organizer,Home & Kitchen,Apex,1,457.86,0.1,32.97,3.16,448.2,Credit Card,Pending,San Francisco,CA,United States,SELL00813
ORD0045004,03-03-2021,CUST003467,Vihaan Patel,P00036,Smart Light Bulb,Sports & Outdoors,BrightLux,5,20.28,0.0,5.07,12.67,119.14,Net Banking,Shipped,Dallas,TX,India,SELL00008
ORD0045005,04-02-2020,CUST016804,Arjun Joshi,P00003,Smartphone Case,Books,ReadMore,3,531.09,0.1,71.7,2.17,1507.81,Debit Card,Delivered,San Jose,CA,United States,SELL00507
ORD0045006,28-04-2020,CUST015947,Sunita Patel,P00038,External HDD 2TB,Sports & Outdoors,CoreTech,2,267.84,0.1,38.57,3.68,524.36,Credit Card,Delivered,Philadelphia,PA,United States,SELL00157
ORD0045007,26-10-2023,CUST049719,Vivaan Kapoor,P00009,Portable SSD 1TB,Home & Kitchen,FitLife,3,329.74,0.0,49.46,9.0,1047.68,Cash on Delivery,Shipped,Fort Worth,TX,United States,SELL00530
ORD0045008,13-07-2022,CUST044066,Sunita Sharma,P00015,Instant Pot,Books,UrbanStyle,5,456.99,0.0,0.0,4.89,2289.84,Credit Card,Delivered,Houston,TX,United States,SELL01043
ORD0045009,10-05-2024,CUST043486,Sneha Sharma,P00037,Router,Clothing,CoreTech,1,577.51,0.1,25.99,14.9,560.65,Credit Card,Delivered,Fort Worth,TX,United Kingdom,SELL01392
ORD0045010,14-01-2024,CUST043721,Simran Patel,P00016,Air Fryer,Sports & Outdoors,NexPro,5,80.73,0.05,30.68,4.1,418.25,Credit Card,Delivered,Austin,TX,United States,SELL00585
ORD0045011,25-08-2023,CUST035655,Aman Patel,P00001,Wireless Earbuds,Books,UrbanStyle,3,284.07,0.05,64.77,11.63,886.0,Credit Card,Cancelled,Denver,CO,Canada,SELL01735
ORD0045012,12-10-2023,CUST020398,Karan Kapoor,P00042,Projector Mini,Toys & Games,BrightLux,1,574.7,0.0,68.96,9.14,652.8,Credit Card,Delivered,San Diego,CA,United States,SELL01252
ORD0045013,31-10-2023,CUST028604,Rohit Kapoor,P00040,Microphone,Sports & Outdoors,HomeEase,5,331.27,0.0,298.14,1.48,1955.97,Credit Card,Delivered,Denver,CO,India,SELL00862
ORD0045014,07-04-2022,CUST018322,Karan Kumar,P00005,Laptop Sleeve,Books,CoreTech,5,511.87,0.1,0.0,9.52,2312.94,UPI,Delivered,San Jose,CA,Canada,SELL00724
ORD0045015,02-02-2023,CUST009309,Arjun Singh,P00011,Fitness Band,Books,NexPro,4,549.5,0.0,109.9,1.99,2309.89,Cash on Delivery,Delivered,Denver,CO,Australia,SELL00742
ORD0045016,24-01-2021,CUST039253,Ritika Kapoor,P00035,Desk Plant,Home & Kitchen,FitLife,2,271.6,0.2,34.76,6.44,475.76,Debit Card,Delivered,Charlotte,NC,United States,SELL00967
ORD0045017,24-06-2020,CUST042894,Vihaan Kapoor,P00031,Kids Toy Car,Toys & Games,KiddoFun,1,389.26,0.05,44.38,1.4,415.58,UPI,Delivered,San Jose,CA,United States,SELL01107
ORD0045018,15-04-2020,CUST044816,Pooja Patel,P00015,Instant Pot,Toys & Games,FitLife,3,128.03,0.0,19.2,11.74,415.03,Amazon Pay,Shipped,Philadelphia,PA,United States,SELL00126
ORD0045019,14-08-2021,CUST021658,Neha Mehta,P00013,Action Camera,Electronics,Zenith,2,48.15,0.05,4.57,11.69,107.74,Credit Card,Delivered,Denver,CO,India,SELL01047
ORD0045020,01-04-2023,CUST026741,Sneha Gupta,P00024,Yoga Mat,Home & Kitchen,CoreTech,4,434.62,0.2,111.26,13.49,1515.53,UPI,Delivered,San Jose,CA,United States,SELL01742
ORD0045021,02-07-2022,CUST009211,Rohit Kumar,P00024,Yoga Mat,Clothing,Apex,3,546.03,0.05,124.49,1.37,1682.05,Amazon Pay,Delivered,Houston,TX,United States,SELL01833
ORD0045022,14-07-2023,CUST011571,Kabir Kapoor,P00005,Laptop Sleeve,Clothing,KiddoFun,2,471.52,0.0,47.15,7.16,997.35,Credit Card,Delivered,Phoenix,AZ,United States,SELL00494
ORD0045023,05-05-2024,CUST004448,Neha Verma,P00036,Smart Light Bulb,Toys & Games,ReadMore,1,17.04,0.0,0.0,2.51,19.55,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL00062
ORD0045024,26-07-2023,CUST011098,Mohit Kumar,P00033,Puzzle 1000pc,Books,UrbanStyle,1,133.97,0.3,7.5,10.3,111.58,Credit Card,Delivered,Austin,TX,United Kingdom,SELL01600
ORD0045025,19-08-2023,CUST028732,Karan Kumar,P00023,Cookware Set,Clothing,HomeEase,4,205.77,0.05,39.1,5.89,826.92,Amazon Pay,Delivered,New York,NY,United States,SELL01927
ORD0045026,29-05-2024,CUST040613,Vivaan Mehta,P00025,Running Shoes,Home & Kitchen,KiddoFun,3,233.53,0.0,35.03,9.63,745.25,Credit Card,Delivered,Indianapolis,IN,United States,SELL01878
ORD0045027,12-08-2022,CUST023435,Vihaan Kapoor,P00045,Phone Tripod,Electronics,NexPro,2,510.15,0.0,51.02,3.84,1075.16,Cash on Delivery,Delivered,Houston,TX,United States,SELL01306
ORD0045028,10-08-2022,CUST038605,Sneha Joshi,P00025,Running Shoes,Sports & Outdoors,FitLife,4,505.58,0.1,145.61,5.18,1970.88,Credit Card,Pending,Washington,DC,United States,SELL00124
ORD0045029,10-05-2022,CUST017826,Simran Sharma,P00031,Kids Toy Car,Clothing,CoreTech,5,209.2,0.05,0.0,11.91,1005.61,Credit Card,Delivered,San Francisco,CA,United States,SELL00435
ORD0045030,06-05-2020,CUST038753,Sunita Verma,P00037,Router,Sports & Outdoors,NexPro,3,256.53,0.2,110.82,1.3,727.79,Credit Card,Delivered,New York,NY,Australia,SELL01301
ORD0045031,23-06-2023,CUST037178,Kabir Reddy,P00012,Noise Cancelling Headphones,Books,Zenith,4,139.11,0.05,63.43,6.79,598.84,UPI,Delivered,Indianapolis,IN,United States,SELL00844
ORD0045032,03-04-2022,CUST013508,Neha Reddy,P00024,Yoga Mat,Toys & Games,CoreTech,3,494.72,0.0,118.73,11.76,1614.65,Net Banking,Delivered,Indianapolis,IN,United States,SELL00315
ORD0045033,21-08-2020,CUST005686,Vivaan Verma,P00004,USB-C Charger,Toys & Games,UrbanStyle,5,297.7,0.0,178.62,11.35,1678.47,UPI,Delivered,San Jose,CA,United States,SELL01224
ORD0045034,28-10-2021,CUST006600,Sahil Joshi,P00044,Power Bank 20000mAh,Books,ReadMore,5,14.05,0.1,11.38,9.68,84.28,Credit Card,Delivered,Dallas,TX,United States,SELL01436
ORD0045035,27-05-2024,CUST012402,Aditya Mehta,P00033,Puzzle 1000pc,Home & Kitchen,Apex,2,311.79,0.0,74.83,10.41,708.82,Debit Card,Delivered,San Jose,CA,United Kingdom,SELL00231
ORD0045036,19-07-2022,CUST016828,Sunita Kapoor,P00007,Mechanical Keyboard,Books,Apex,4,240.93,0.05,73.24,1.92,990.69,UPI,Delivered,Phoenix,AZ,India,SELL00345
ORD0045037,02-01-2024,CUST001803,Ritika Kumar,P00019,LED Desk Lamp,Electronics,FitLife,1,59.7,0.2,3.82,0.96,52.54,Amazon Pay,Delivered,San Antonio,TX,United States,SELL01615
