OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0025001,06-07-2024,CUST032826,Rohit Verma,P00016,Air Fryer,Books,HomeEase,2,264.64,0.05,40.23,9.0,552.05,Amazon Pay,Delivered,San Antonio,TX,United States,SELL01835
ORD0025002,18-06-2021,CUST031437,Kabir Kapoor,P00042,Projector Mini,Toys & Games,Zenith,3,479.46,0.2,92.06,4.13,1246.89,UPI,Delivered,Houston,TX,United States,SELL01175
ORD0025003,24-02-2021,CUST025598,Priya Mehta,P00028,Jeans,Books,ReadMore,3,105.73,0.05,54.24,7.14,362.71,Cash on Delivery,Delivered,New York,NY,United States,SELL00329
ORD0025004,21-03-2021,CUST032414,Simran Sharma,P00015,Instant Pot,Toys & Games,BrightLux,1,58.46,0.0,7.02,3.68,69.16,Cash on Delivery,Delivered,San Jose,CA,United Kingdom,SELL00302
ORD0025005,28-05-2022,CUST029156,Ritika Kapoor,P00037,Router,Toys & Games,KiddoFun,2,520.42,0.25,93.68,3.37,877.68,Debit Card,Delivered,San Francisco,CA,United States,SELL00691
ORD0025006,15-05-2020,CUST019984,Sunita Sharma,P00042,Projector Mini,Home & Kitchen,Apex,5,455.16,0.15,348.2,10.97,2293.6,Credit Card,Shipped,Chicago,IL,United States,SELL00843
ORD0025007,08-03-2024,CUST001757,Sahil Joshi,P00015,Instant Pot,Home & Kitchen,Apex,5,406.01,0.05,96.43,12.69,2037.67,Credit Card,Delivered,San Francisco,CA,United States,SELL01427
ORD0025008,18-11-2024,CUST000795,Pooja Kapoor,P00034,Desk Organizer,Home & Kitchen,NexPro,5,559.31,0.0,139.83,4.03,2940.41,UPI,Returned,Houston,TX,United States,SELL00336
ORD0025009,17-08-2023,CUST030925,Karan Verma,P00017,Electric Kettle,Sports & Outdoors,CoreTech,3,331.33,0.15,67.59,0.79,913.27,Cash on Delivery,Delivered,Jacksonville,FL,United States,SELL00725
ORD0025010,20-06-2024,CUST034878,Arjun Singh,P00019,LED Desk Lamp,Home & Kitchen,FitLife,3,292.23,0.0,43.83,9.9,930.42,Amazon Pay,Delivered,Jacksonville,FL,Australia,SELL00323
ORD0025011,02-02-2020,CUST037841,Kabir Reddy,P00002,Bluetooth Speaker,Toys & Games,BrightLux,2,558.36,0.0,89.34,13.34,1219.4,Credit Card,Pending,Phoenix,AZ,United States,SELL01732
ORD0025012,08-10-2021,CUST023452,Sneha Sharma,P00001,Wireless Earbuds,Electronics,KiddoFun,2,182.19,0.2,14.58,0.67,306.75,Credit Card,Pending,San Antonio,TX,United Kingdom,SELL00680
ORD0025013,25-11-2024,CUST022932,Aman Joshi,P00045,Phone Tripod,Sports & Outdoors,HomeEase,2,480.51,0.2,38.44,0.97,808.23,UPI,Delivered,Phoenix,AZ,United Kingdom,SELL01524
ORD0025014,04-10-2020,CUST008247,Sahil Reddy,P00040,Microphone,Electronics,Zenith,5,301.71,0.1,67.88,14.91,1440.48,Debit Card,Delivered,New York,NY,India,SELL00641
ORD0025015,12-05-2020,CUST024883,Priya Joshi,P00017,Electric Kettle,Toys & Games,BrightLux,4,183.52,0.0,0.0,6.21,740.29,UPI,Delivered,Houston,TX,Australia,SELL01558
ORD0025016,19-01-2022,CUST021573,Simran Kapoor,P00032,Board Game,Books,Apex,1,61.29,0.15,6.25,6.41,64.76,Credit Card,Delivered,Houston,TX,United States,SELL01741
ORD0025017,30-03-2024,CUST026456,Sahil Reddy,P00014,Drone Mini,Books,NexPro,1,531.56,0.15,36.15,10.24,498.22,Cash on Delivery,Delivered,Phoenix,AZ,United States,SELL01139
ORD0025018,17-12-2024,CUST020681,Aman Singh,P00050,Novel Bestseller,Clothing,Apex,5,83.28,0.2,0.0,3.54,336.66,Cash on Delivery,Delivered,San Antonio,TX,United States,SELL00792
ORD0025019,05-05-2020,CUST027042,Pooja Kumar,P00001,Wireless Earbuds,Sports & Outdoors,KiddoFun,4,353.6,0.0,169.73,11.62,1595.75,UPI,Returned,Chicago,IL,United States,SELL01551
ORD0025020,10-12-2020,CUST021230,Simran Patel,P00038,External HDD 2TB,Toys & Games,Zenith,3,564.24,0.1,76.17,6.49,1606.11,Debit Card,Delivered,Seattle,WA,United States,SELL00176
ORD0025021,17-01-2020,CUST016795,Kabir Mehta,P00011,Fitness Band,Clothing,Apex,5,509.2,0.05,193.5,5.52,2617.72,Debit Card,Delivered,Fort Worth,TX,United States,SELL01191
ORD0025022,03-04-2022,CUST025189,Aman Mehta,P00015,Instant Pot,Home & Kitchen,HomeEase,1,512.04,0.05,38.92,3.92,529.28,Debit Card,Delivered,Columbus,OH,United States,SELL01006
ORD0025023,15-07-2021,CUST016993,Sahil Mehta,P00032,Board Game,Books,Zenith,4,399.8,0.0,79.96,13.0,1692.16,Amazon Pay,Delivered,Houston,TX,India,SELL00903
ORD0025024,08-10-2021,CUST005488,Mohit Joshi,P00027,Winter Jacket,Home & Kitchen,CoreTech,3,479.31,0.1,103.53,14.97,1412.64,Cash on Delivery,Pending,Indianapolis,IN,United States,SELL00118
ORD0025025,21-09-2021,CUST035110,Pooja Reddy,P00040,Microphone,Electronics,BrightLux,2,53.55,0.0,8.57,8.23,123.9,UPI,Delivered,Jacksonville,FL,United States,SELL01598
ORD0025026,02-11-2023,CUST031005,Mohit Kumar,P00014,Drone Mini,Clothing,Zenith,1,446.36,0.0,53.56,1.8,501.72,Net Banking,Delivered,Phoenix,AZ,United States,SELL01430
ORD0025027,28-03-2022,CUST008166,Aarav Sharma,P00037,Router,Clothing,Zenith,4,354.33,0.1,153.07,5.42,1434.08,Credit Card,Shipped,Columbus,OH,United States,SELL01964
ORD0025028,29-02-2020,CUST013091,Ritika Joshi,P00037,Router,Toys & Games,ReadMore,1,426.33,0.05,72.9,2.49,480.4,Amazon Pay,Delivered,New York,NY,United States,SELL00456
ORD0025029,18-07-2024,CUST009492,Aditya Patel,P00018,Vacuum Cleaner,Toys & Games,NexPro,5,477.17,0.05,181.32,9.9,2457.78,UPI,Delivered,Washington,DC,United States,SELL00774
ORD0025030,11-04-2021,CUST022163,Pooja Joshi,P00001,Wireless Earbuds,Toys & Games,CoreTech,5,273.43,0.05,0.0,1.77,1300.56,Credit Card,Delivered,Austin,TX,Canada,SELL00262
ORD0025031,19-09-2021,CUST013594,Anjali Kapoor,P00022,Water Bottle,Clothing,KiddoFun,3,293.54,0.05,100.39,2.88,939.86,Cash on Delivery,Delivered,San Jose,CA,United States,SELL00327
ORD0025032,25-01-2021,CUST007022,Vikas Sharma,P00007,Mechanical Keyboard,Toys & Games,BrightLux,5,205.51,0.1,166.46,11.37,1102.62,Net Banking,Delivered,Charlotte,NC,United States,SELL01658
ORD0025033,24-07-2022,CUST026547,Vihaan Kumar,P00011,Fitness Band,Clothing,CoreTech,2,229.77,0.2,44.12,4.02,415.77,Debit Card,Delivered,Dallas,TX,United States,SELL01102
ORD0025034,15-11-2021,CUST008386,Rohit Mehta,P00002,Bluetooth Speaker,Clothing,CoreTech,4,257.03,0.2,65.8,2.07,890.37,Debit Card,Delivered,Fort Worth,TX,United Kingdom,SELL01465
ORD0025035,25-04-2023,CUST031421,Simran Singh,P00023,Cookware Set,Toys & Games,Zenith,5,356.7,0.15,121.28,11.97,1649.22,Credit Card,Delivered,Columbus,OH,United States,SELL01807
ORD0025036,12-05-2021,CUST018989,Aditya Verma,P00022,Water Bottle,Books,ReadMore,1,308.41,0.0,24.67,9.59,342.67,Amazon Pay,Cancelled,Philadelphia,PA,United States,SELL00153
ORD0025037,22-08-2021,CUST042758,Anjali Mehta,P00013,Action Camera,Clothing,CoreTech,3,512.59,0.0,276.8,9.01,1823.58,UPI,Delivered,Fort Worth,TX,United States,SELL01946
ORD0025038,04-10-2024,CUST000698,Simran Reddy,P00002,Bluetooth Speaker,Books,Apex,4,333.03,0.05,151.86,7.44,1424.81,Debit Card,Shipped,Columbus,OH,United States,SELL00015
ORD0025039,16-10-2023,CUST006017,Aditya Gupta,P00008,4K Monitor,Books,FitLife,3,144.11,0.05,32.86,13.16,456.73,Credit Card,Delivered,Philadelphia,PA,United States,SELL00673
ORD0025040,24-03-2021,CUST036907,Aarav Reddy,P00011,Fitness Band,Clothing,BrightLux,5,188.16,0.05,107.25,0.29,1001.3,Debit Card,Delivered,Columbus,OH,United States,SELL01417
ORD0025041,13-09-2024,CUST024590,Mohit Reddy,P00033,Puzzle 1000pc,Clothing,HomeEase,2,70.82,0.05,10.76,7.3,152.62,Credit Card,Shipped,New York,NY,United States,SELL00532
