OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0080001,07-08-2021,CUST034443,Mohit Verma,P00015,Instant Pot,Sports & Outdoors,FitLife,1,114.08,0.15,11.64,1.19,109.8,Credit Card,Delivered,San Antonio,TX,United States,SELL01997
ORD0080002,07-12-2023,CUST036460,Vikas Sharma,P00049,Children's Book,Toys & Games,ReadMore,2,321.42,0.05,30.53,11.26,652.49,UPI,Delivered,Houston,TX,Canada,SELL01194
ORD0080003,22-12-2020,CUST004293,Anjali Joshi,P00035,Desk Plant,Home & Kitchen,ReadMore,2,272.89,0.1,39.3,9.56,540.06,Net Banking,Delivered,Washington,DC,Canada,SELL00642
ORD0080004,28-03-2021,CUST032412,Sneha Kumar,P00031,Kids Toy Car,Books,BrightLux,4,153.45,0.2,24.55,9.32,524.91,Amazon Pay,Delivered,Charlotte,NC,United States,SELL01501
ORD0080005,29-12-2023,CUST035586,Sahil Sharma,P00030,Dress Shirt,Books,NexPro,4,229.49,0.0,110.16,13.63,1041.75,Net Banking,Delivered,San Diego,CA,United States,SELL01366
ORD0080006,05-01-2023,CUST030334,Neha Verma,P00016,Air Fryer,Sports & Outdoors,UrbanStyle,5,70.02,0.0,17.5,4.24,371.84,Net Banking,Shipped,Chicago,IL,United States,SELL01342
ORD0080007,30-07-2023,CUST026251,Vikas Patel,P00050,Novel Bestseller,Sports & Outdoors,Apex,3,462.2,0.05,0.0,8.82,1326.09,Credit Card,Shipped,Houston,TX,United States,SELL00432
ORD0080008,16-10-2024,CUST008000,Sahil Kumar,P00017,Electric Kettle,Toys & Games,CoreTech,4,294.27,0.05,55.91,0.74,1174.88,Cash on Delivery,Shipped,Phoenix,AZ,India,SELL00390
ORD0080009,27-08-2024,CUST043154,Karan Joshi,P00002,Bluetooth Speaker,Toys & Games,BrightLux,1,257.48,0.05,19.57,10.7,274.88,Credit Card,Delivered,San Diego,CA,United States,SELL00225
ORD0080010,05-09-2024,CUST018223,Neha Reddy,P00033,Puzzle 1000pc,Toys & Games,Zenith,1,205.92,0.1,14.83,11.62,211.78,Net Banking,Delivered,San Jose,CA,United States,SELL01034
ORD0080011,21-06-2024,CUST003697,Priya Gupta,P00039,Graphic Tablet,Toys & Games,ReadMore,2,560.17,0.0,134.44,7.47,1262.25,Debit Card,Delivered,Austin,TX,United States,SELL00203
ORD0080012,20-06-2021,CUST024629,Sneha Verma,P00016,Air Fryer,Electronics,BrightLux,3,72.83,0.0,39.33,14.35,272.17,UPI,Delivered,Denver,CO,United States,SELL01288
ORD0080013,24-02-2021,CUST010629,Vikas Kapoor,P00045,Phone Tripod,Home & Kitchen,FitLife,1,130.93,0.1,9.43,12.77,140.04,Debit Card,Shipped,Indianapolis,IN,United States,SELL01298
ORD0080014,30-05-2020,CUST014611,Ritika Patel,P00038,External HDD 2TB,Clothing,KiddoFun,1,318.57,0.2,0.0,1.47,256.33,Debit Card,Shipped,Dallas,TX,United States,SELL01101
ORD0080015,21-10-2024,CUST025043,Sahil Kapoor,P00041,Webcam Full HD,Sports & Outdoors,CoreTech,2,582.67,0.15,0.0,8.62,999.16,Credit Card,Delivered,Fort Worth,TX,United States,SELL01934
ORD0080016,17-05-2021,CUST009548,Anjali Joshi,P00018,Vacuum Cleaner,Sports & Outdoors,Zenith,3,590.34,0.0,0.0,8.73,1779.75,UPI,Shipped,San Francisco,CA,United States,SELL01156
ORD0080017,16-08-2024,CUST013276,Pooja Reddy,P00020,Office Chair,Toys & Games,FitLife,1,377.31,0.0,45.28,12.29,434.88,Cash on Delivery,Cancelled,Austin,TX,United States,SELL01166
ORD0080018,30-05-2024,CUST040558,Vivaan Verma,P00021,Backpack,Home & Kitchen,HomeEase,2,219.22,0.05,20.83,12.15,449.5,Credit Card,Delivered,Houston,TX,United States,SELL00613
ORD0080019,06-06-2022,CUST015792,Aarav Kumar,P00030,Dress Shirt,Clothing,HomeEase,4,8.91,0.0,0.0,7.54,43.18,Credit Card,Returned,San Jose,CA,United States,SELL01707
ORD0080020,05-08-2022,CUST022295,Karan Singh,P00015,Instant Pot,Sports & Outdoors,Zenith,2,161.36,0.0,25.82,9.75,358.29,Net Banking,Delivered,Fort Worth,TX,Canada,SELL01754
ORD0080021,12-01-2022,CUST036407,Vihaan Sharma,P00043,HDMI Cable 2m,Toys & Games,CoreTech,2,305.97,0.1,44.06,2.54,597.35,Amazon Pay,Pending,San Antonio,TX,United States,SELL01588
ORD0080022,29-05-2021,CUST040098,Rohit Mehta,P00047,Memory Card 128GB,Electronics,CoreTech,4,511.13,0.1,220.81,10.87,2071.75,Amazon Pay,Delivered,Seattle,WA,United States,SELL01724
ORD0080023,27-05-2024,CUST008663,Anjali Sharma,P00034,Desk Organizer,Sports & Outdoors,UrbanStyle,1,23.19,0.1,1.04,1.5,23.41,UPI,Delivered,Indianapolis,IN,United States,SELL00060
ORD0080024,04-07-2024,CUST020705,Simran Sharma,P00022,Water Bottle,Toys & Games,FitLife,3,464.16,0.15,59.18,13.97,1256.76,Debit Card,Delivered,Philadelphia,PA,United States,SELL00852
ORD0080025,30-11-2020,CUST008250,Vikas Reddy,P00048,Wireless Charger,Clothing,HomeEase,3,118.16,0.15,24.1,2.77,328.18,UPI,Delivered,Columbus,OH,United States,SELL00990
ORD0080026,06-08-2021,CUST001229,Sneha Patel,P00005,Laptop Sleeve,Clothing,CoreTech,4,527.15,0.0,253.03,13.62,2375.25,Credit Card,Delivered,Indianapolis,IN,United States,SELL01867
ORD0080027,06-12-2023,CUST031074,Simran Mehta,P00042,Projector Mini,Home & Kitchen,CoreTech,2,168.58,0.15,14.33,0.51,301.43,Credit Card,Delivered,New York,NY,Australia,SELL00256
ORD0080028,02-07-2023,CUST011259,Priya Kapoor,P00019,LED Desk Lamp,Books,UrbanStyle,3,485.82,0.1,0.0,0.03,1311.74,Amazon Pay,Delivered,San Diego,CA,United States,SELL00128
ORD0080029,26-05-2023,CUST026845,Rohit Verma,P00021,Backpack,Books,UrbanStyle,4,391.21,0.0,187.78,7.68,1760.3,Credit Card,Delivered,Seattle,WA,United States,SELL00686
ORD0080030,26-07-2020,CUST002559,Vihaan Sharma,P00022,Water Bottle,Books,CoreTech,4,546.74,0.0,109.35,14.7,2311.01,Debit Card,Shipped,Indianapolis,IN,United States,SELL00037
ORD0080031,19-11-2024,CUST026270,Pooja Singh,P00011,Fitness Band,Electronics,ReadMore,4,136.0,0.15,23.12,14.69,500.21,Credit Card,Returned,Seattle,WA,United States,SELL00877
ORD0080032,06-08-2023,CUST021565,Vihaan Gupta,P00008,4K Monitor,Electronics,BrightLux,4,67.76,0.0,0.0,12.68,283.72,Amazon Pay,Delivered,Dallas,TX,United States,SELL01453
ORD0080033,01-05-2022,CUST036152,Anjali Joshi,P00041,Webcam Full HD,Clothing,ReadMore,2,32.73,0.1,7.07,0.06,66.04,Credit Card,Delivered,San Jose,CA,United States,SELL00529
ORD0080034,30-07-2021,CUST003939,Kabir Singh,P00021,Backpack,Home & Kitchen,ReadMore,2,352.11,0.25,63.38,11.19,602.74,UPI,Delivered,San Jose,CA,United States,SELL01991
ORD0080035,01-08-2023,CUST039044,Aman Gupta,P00037,Router,Books,Zenith,5,162.82,0.2,32.56,13.48,697.32,Credit Card,Delivered,Charlotte,NC,India,SELL00033
ORD0080036,19-03-2024,CUST041669,Priya Kapoor,P00022,Water Bottle,Electronics,BrightLux,4,34.93,0.25,8.38,14.87,128.04,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL00826
ORD0080037,08-12-2021,CUST030759,Kabir Kumar,P00026,Sunglasses,Clothing,UrbanStyle,1,125.33,0.05,5.95,11.98,136.99,Debit Card,Delivered,Indianapolis,IN,United States,SELL01615
ORD0080038,12-07-2024,CUST003791,Kabir Joshi,P00029,T-Shirt,Home & Kitchen,UrbanStyle,4,12.15,0.0,2.43,3.59,54.62,Net Banking,Delivered,Seattle,WA,United States,SELL01869
ORD0080039,21-09-2024,CUST026606,Vihaan Singh,P00032,Board Game,Toys & Games,HomeEase,2,369.46,0.0,59.11,0.4,798.43,Debit Card,Delivered,San Francisco,CA,United States,SELL00747
ORD0080040,08-11-2021,CUST015945,Karan Joshi,P00005,Laptop Sleeve,Electronics,FitLife,3,138.07,0.25,15.53,6.62,332.81,Credit Card,Shipped,Phoenix,AZ,India,SELL00841
ORD0080041,19-08-2020,CUST046830,Sahil Reddy,P00026,Sunglasses,Books,Zenith,1,519.25,0.2,49.85,5.86,471.11,Debit Card,Delivered,San Jose,CA,United States,SELL01760
ORD0080042,23-07-2024,CUST034354,Aditya Mehta,P00029,T-Shirt,Toys & Games,FitLife,3,488.08,0.0,117.14,0.86,1582.24,Credit Card,Delivered,Dallas,TX,United States,SELL01384
ORD0080043,15-09-2022,CUST017480,Vikas Singh,P00040,Microphone,Sports & Outdoors,ReadMore,5,212.73,0.15,45.21,9.99,959.3,Net Banking,Delivered,Jacksonville,FL,United States,SELL00870
ORD0080044,30-05-2022,CUST026860,Priya Joshi,P00014,Drone Mini,Home & Kitchen,KiddoFun,3,283.05,0.0,101.9,4.41,955.46,Credit Card,Delivered,Chicago,IL,Australia,SELL01527
ORD0080045,26-08-2021,CUST024342,Rohit Patel,P00006,Gaming Mouse,Electronics,NexPro,3,129.72,0.0,70.05,5.08,464.29,Credit Card,Delivered,San Jose,CA,United States,SELL00318
ORD0080046,27-11-2020,CUST010840,Aman Kumar,P00047,Memory Card 128GB,Home & Kitchen,NexPro,2,177.81,0.1,0.0,11.31,331.37,Credit Card,Shipped,Charlotte,NC,United States,SELL00011
ORD0080047,18-07-2024,CUST017481,Sneha Singh,P00035,Desk Plant,Clothing,BrightLux,4,293.92,0.1,126.97,4.66,1189.74,Debit Card,Delivered,Fort Worth,TX,Canada,SELL00957
ORD0080048,22-03-2022,CUST034454,Simran Gupta,P00024,Yoga Mat,Sports & Outdoors,UrbanStyle,3,65.38,0.0,35.31,5.86,237.31,Debit Card,Delivered,Phoenix,AZ,United Kingdom,SELL01447
ORD0080049,25-07-2020,CUST012279,Priya Reddy,P00006,Gaming Mouse,Home & Kitchen,ReadMore,2,251.05,0.0,60.25,11.03,573.38,UPI,Delivered,Seattle,WA,United States,SELL00038
ORD0080050,07-07-2024,CUST039458,Simran Joshi,P00002,Bluetooth Speaker,Clothing,Apex,2,351.05,0.1,113.74,11.47,757.1,Credit Card,Delivered,Indianapolis,IN,United States,SELL00394
ORD0080051,26-12-2020,CUST008624,Vihaan Sharma,P00006,Gaming Mouse,Sports & Outdoors,Zenith,1,202.61,0.05,9.62,10.77,212.87,Credit Card,Delivered,Chicago,IL,United States,SELL00573
ORD0080052,06-10-2023,CUST014289,Arjun Singh,P00039,Graphic Tablet,Toys & Games,HomeEase,1,474.3,0.0,37.94,4.83,517.07,Credit Card,Shipped,Washington,DC,United States,SELL00037
ORD0080053,07-01-2021,CUST030340,Aman Verma,P00040,Microphone,Books,BrightLux,1,390.05,0.0,31.2,6.76,428.01,Debit Card,Delivered,Dallas,TX,United Kingdom,SELL01299
ORD0080054,29-01-2023,CUST041585,Aman Kumar,P00003,Smartphone Case,Home & Kitchen,BrightLux,3,406.14,0.1,54.83,3.3,1154.71,Credit Card,Delivered,Washington,DC,United States,SELL00450
ORD0080055,27-06-2021,CUST041279,Priya Singh,P00013,Action Camera,Electronics,FitLife,5,520.8,0.15,110.67,5.01,2329.08,Debit Card,Delivered,Charlotte,NC,United States,SELL00709
ORD0080056,02-02-2024,CUST035837,Vihaan Kumar,P00033,Puzzle 1000pc,Books,HomeEase,2,87.89,0.15,17.93,9.92,177.26,UPI,Delivered,Dallas,TX,United States,SELL01135
ORD0080057,10-05-2020,CUST015262,Rohit Kumar,P00034,Desk Organizer,Toys & Games,CoreTech,4,184.12,0.2,0.0,9.13,598.31,Debit Card,Shipped,Philadelphia,PA,United States,SELL00265
ORD0080058,12-06-2021,CUST028865,Neha Patel,P00043,HDMI Cable 2m,Sports & Outdoors,UrbanStyle,1,46.61,0.0,3.73,4.39,54.73,Debit Card,Delivered,Denver,CO,India,SELL01461
ORD0080059,09-02-2024,CUST012641,Vihaan Reddy,P00049,Children's Book,Sports & Outdoors,Zenith,5,76.95,0.05,29.24,11.6,406.35,Net Banking,Delivered,Denver,CO,United States,SELL01142
ORD0080060,25-06-2023,CUST019803,Simran Kapoor,P00004,USB-C Charger,Sports & Outdoors,ReadMore,5,392.17,0.2,188.24,5.05,1761.97,Credit Card,Shipped,Washington,DC,United States,SELL01785
ORD0080061,30-10-2023,CUST018692,Sneha Singh,P00006,Gaming Mouse,Clothing,ReadMore,4,485.89,0.0,233.23,8.43,2185.22,Amazon Pay,Delivered,San Francisco,CA,United States,SELL01850
ORD0080062,20-11-2023,CUST001059,Sneha Sharma,P00015,Instant Pot,Sports & Outdoors,Zenith,4,377.47,0.0,120.79,11.07,1641.74,UPI,Delivered,Columbus,OH,United States,SELL01754
ORD0080063,18-05-2024,CUST043955,Neha Singh,P00007,Mechanical Keyboard,Home & Kitchen,BrightLux,1,192.14,0.2,0.0,4.96,158.67,Credit Card,Delivered,Columbus,OH,United Kingdom,SELL00226
ORD0080064,18-03-2020,CUST039544,Vivaan Singh,P00041,Webcam Full HD,Books,KiddoFun,1,519.8,0.0,41.58,3.95,565.33,Net Banking,Pending,Dallas,TX,India,SELL01404
ORD0080065,01-10-2024,CUST003698,Vihaan Reddy,P00011,Fitness Band,Toys & Games,Apex,5,550.48,0.1,198.17,7.13,2682.46,Debit Card,Delivered,San Jose,CA,United Kingdom,SELL01444
ORD0080066,10-02-2020,CUST028662,Aditya Sharma,P00018,Vacuum Cleaner,Books,FitLife,2,86.25,0.0,8.62,14.22,195.34,UPI,Delivered,San Antonio,TX,United States,SELL01008
ORD0080067,14-09-2020,CUST047556,Simran Verma,P00028,Jeans,Toys & Games,CoreTech,5,350.49,0.05,0.0,8.52,1673.35,UPI,Delivered,San Jose,CA,United States,SELL00211
ORD0080068,19-04-2023,CUST017762,Aman Kapoor,P00021,Backpack,Books,Apex,3,99.47,0.15,20.29,6.11,280.05,Debit Card,Returned,Austin,TX,United States,SELL00382
ORD0080069,16-10-2020,CUST017998,Aman Gupta,P00041,Webcam Full HD,Clothing,FitLife,4,82.81,0.05,56.64,10.34,381.66,Amazon Pay,Delivered,Indianapolis,IN,United States,SELL00192
ORD0080070,22-02-2023,CUST006491,Mohit Gupta,P00014,Drone Mini,Clothing,KiddoFun,4,385.51,0.05,117.2,14.04,1596.18,Cash on Delivery,Delivered,Phoenix,AZ,Australia,SELL00919
ORD0080071,15-09-2021,CUST036216,Kabir Joshi,P00003,Smartphone Case,Books,ReadMore,3,345.48,0.2,66.33,2.63,898.11,UPI,Cancelled,Philadelphia,PA,United States,SELL00918
ORD0080072,31-01-2024,CUST027626,Rohit Verma,P00040,Microphone,Toys & Games,NexPro,4,109.23,0.0,0.0,7.64,444.56,Credit Card,Shipped,Dallas,TX,Canada,SELL00412
ORD0080073,12-06-2023,CUST036063,Sahil Singh,P00024,Yoga Mat,Electronics,UrbanStyle,5,114.0,0.1,25.65,1.94,540.59,Debit Card,Delivered,San Francisco,CA,Australia,SELL00694
ORD0080074,03-03-2024,CUST001441,Vihaan Singh,P00016,Air Fryer,Clothing,Apex,3,468.78,0.05,106.88,1.64,1444.54,Credit Card,Delivered,Phoenix,AZ,United States,SELL01281
