OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0005001,26-03-2020,CUST008279,Ritika Kumar,P00033,Puzzle 1000pc,Electronics,HomeEase,2,242.01,0.1,78.41,9.61,523.64,Credit Card,Delivered,Washington,DC,India,SELL00387
ORD0005002,03-12-2022,CUST002028,Neha Joshi,P00022,Water Bottle,Electronics,NexPro,5,116.38,0.05,44.22,0.95,597.98,Net Banking,Delivered,Jacksonville,FL,United States,SELL01104
ORD0005003,16-05-2020,CUST024065,Vihaan Sharma,P00011,Fitness Band,Books,ReadMore,2,197.95,0.1,64.14,5.66,426.11,Credit Card,Delivered,New York,NY,India,SELL01093
ORD0005004,24-02-2021,CUST015983,Vivaan Gupta,P00011,Fitness Band,Home & Kitchen,NexPro,5,577.52,0.2,277.21,13.71,2601.0,UPI,Delivered,Columbus,OH,United States,SELL01313
ORD0005005,14-03-2020,CUST029855,Aarav Kapoor,P00029,T-Shirt,Home & Kitchen,UrbanStyle,4,27.68,0.0,5.54,6.32,122.58,Credit Card,Delivered,Los Angeles,CA,United States,SELL00021
ORD0005006,20-04-2024,CUST031687,Vivaan Verma,P00009,Portable SSD 1TB,Electronics,NexPro,5,457.46,0.05,260.75,7.22,2440.9,Net Banking,Pending,San Francisco,CA,Canada,SELL00565
ORD0005007,24-06-2024,CUST002447,Rohit Reddy,P00003,Smartphone Case,Home & Kitchen,NexPro,2,130.81,0.25,23.55,8.88,228.64,UPI,Returned,New York,NY,India,SELL01577
ORD0005008,15-03-2024,CUST006890,Aarav Mehta,P00032,Board Game,Books,CoreTech,5,170.99,0.05,97.46,13.49,923.15,Cash on Delivery,Shipped,Seattle,WA,United States,SELL00998
ORD0005009,25-03-2023,CUST022086,Kabir Reddy,P00002,Bluetooth Speaker,Clothing,HomeEase,4,428.77,0.0,205.81,7.82,1928.71,Amazon Pay,Delivered,Washington,DC,India,SELL00683
ORD0005010,02-07-2023,CUST017808,Pooja Joshi,P00025,Running Shoes,Electronics,BrightLux,5,29.15,0.1,10.49,3.75,145.42,Amazon Pay,Delivered,Austin,TX,India,SELL00948
ORD0005011,19-06-2020,CUST047566,Neha Patel,P00022,Water Bottle,Clothing,CoreTech,3,142.81,0.0,51.41,5.96,485.8,Credit Card,Delivered,San Jose,CA,United Kingdom,SELL01401
ORD0005012,17-10-2024,CUST049233,Kabir Mehta,P00046,Car Charger,Sports & Outdoors,NexPro,2,76.81,0.1,0.0,4.62,142.88,Credit Card,Delivered,San Francisco,CA,United States,SELL00962
ORD0005013,18-06-2020,CUST010954,Anjali Patel,P00002,Bluetooth Speaker,Clothing,Apex,2,336.21,0.0,53.79,4.41,730.62,Amazon Pay,Delivered,Charlotte,NC,United States,SELL01202
ORD0005014,22-11-2024,CUST010333,Anjali Patel,P00040,Microphone,Home & Kitchen,Zenith,4,507.27,0.1,91.31,0.58,1918.06,Credit Card,Delivered,Philadelphia,PA,Australia,SELL01779
ORD0005015,21-05-2022,CUST043882,Sneha Patel,P00030,Dress Shirt,Sports & Outdoors,KiddoFun,2,458.43,0.0,73.35,0.79,991.0,Credit Card,Delivered,San Jose,CA,United States,SELL01054
ORD0005016,17-11-2020,CUST024648,Sunita Mehta,P00025,Running Shoes,Electronics,NexPro,1,183.45,0.0,9.17,13.57,206.19,Debit Card,Delivered,Philadelphia,PA,India,SELL01124
ORD0005017,09-05-2024,CUST046603,Kabir Sharma,P00020,Office Chair,Books,ReadMore,3,529.92,0.05,181.23,10.71,1702.21,UPI,Delivered,San Jose,CA,United States,SELL01722
ORD0005018,31-03-2021,CUST021933,Vikas Patel,P00010,Smartwatch,Sports & Outdoors,BrightLux,2,282.04,0.15,23.97,2.22,505.66,Credit Card,Delivered,New York,NY,India,SELL00728
ORD0005019,01-08-2022,CUST000720,Vihaan Sharma,P00043,HDMI Cable 2m,Toys & Games,CoreTech,3,552.02,0.15,112.61,4.69,1524.95,UPI,Shipped,New York,NY,United States,SELL01462
ORD0005020,14-06-2024,CUST042587,Simran Mehta,P00003,Smartphone Case,Clothing,Apex,3,52.31,0.0,7.85,13.09,177.87,Cash on Delivery,Delivered,San Francisco,CA,United States,SELL01658
ORD0005021,28-02-2022,CUST031319,Arjun Sharma,P00017,Electric Kettle,Books,UrbanStyle,4,505.93,0.1,0.0,5.77,1827.12,Amazon Pay,Delivered,Seattle,WA,United Kingdom,SELL01311
ORD0005022,04-09-2021,CUST031118,Kabir Verma,P00011,Fitness Band,Home & Kitchen,ReadMore,1,204.42,0.25,12.27,9.69,175.28,Debit Card,Delivered,Chicago,IL,United States,SELL00845
ORD0005023,24-03-2023,CUST027084,Aman Gupta,P00025,Running Shoes,Books,Zenith,5,380.27,0.05,216.75,14.81,2037.84,UPI,Cancelled,New York,NY,India,SELL00666
ORD0005024,07-06-2022,CUST039533,Sneha Patel,P00020,Office Chair,Toys & Games,UrbanStyle,4,420.27,0.25,100.86,6.0,1367.67,Debit Card,Delivered,Chicago,IL,India,SELL00692
ORD0005025,14-12-2020,CUST036123,Simran Kapoor,P00035,Desk Plant,Electronics,ReadMore,5,123.71,0.0,30.93,14.13,663.61,Amazon Pay,Shipped,Chicago,IL,United States,SELL00041
ORD0005026,14-01-2024,CUST010445,Neha Reddy,P00027,Winter Jacket,Electronics,Zenith,4,287.81,0.0,57.56,2.24,1211.04,Debit Card,Delivered,Seattle,WA,United States,SELL01291
