OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0090001,24-04-2021,CUST006638,Vihaan Mehta,P00046,Car Charger,Home & Kitchen,Zenith,4,35.45,0.05,24.25,5.31,164.27,Credit Card,Delivered,Jacksonville,FL,United States,SELL01698
ORD0090002,09-04-2021,CUST019193,Sahil Joshi,P00027,Winter Jacket,Clothing,CoreTech,5,587.9,0.1,476.2,11.06,3132.81,Amazon Pay,Shipped,Seattle,WA,United States,SELL01878
ORD0090003,04-06-2024,CUST007404,Vivaan Joshi,P00020,Office Chair,Home & Kitchen,ReadMore,2,386.1,0.0,61.78,4.49,838.47,Credit Card,Delivered,Chicago,IL,United States,SELL00763
ORD0090004,16-01-2024,CUST010766,Vivaan Joshi,P00021,Backpack,Home & Kitchen,Zenith,1,386.93,0.0,19.35,7.39,413.67,Amazon Pay,Delivered,Jacksonville,FL,India,SELL00518
ORD0090005,29-09-2020,CUST023973,Arjun Verma,P00034,Desk Organizer,Sports & Outdoors,Apex,5,413.49,0.0,372.14,13.6,2453.19,Net Banking,Pending,New York,NY,United States,SELL01807
ORD0090006,12-05-2024,CUST018269,Karan Kumar,P00036,Smart Light Bulb,Books,UrbanStyle,2,70.91,0.05,16.17,6.76,157.66,Net Banking,Delivered,Denver,CO,United States,SELL00658
ORD0090007,20-01-2024,CUST041022,Anjali Singh,P00001,Wireless Earbuds,Clothing,Apex,5,254.46,0.1,57.25,9.12,1211.44,Amazon Pay,Delivered,Jacksonville,FL,United States,SELL01797
ORD0090008,28-05-2021,CUST023083,Aarav Mehta,P00029,T-Shirt,Home & Kitchen,BrightLux,5,507.53,0.05,120.54,12.91,2544.22,UPI,Delivered,Phoenix,AZ,United States,SELL00152
ORD0090009,24-09-2023,CUST003214,Aman Gupta,P00029,T-Shirt,Sports & Outdoors,HomeEase,3,555.34,0.0,199.92,9.51,1875.45,Amazon Pay,Pending,Seattle,WA,United States,SELL00253
ORD0090010,04-06-2021,CUST007420,Sahil Joshi,P00033,Puzzle 1000pc,Home & Kitchen,NexPro,2,382.81,0.05,0.0,2.26,729.6,Credit Card,Delivered,Washington,DC,United States,SELL01237
ORD0090011,22-09-2024,CUST043918,Simran Reddy,P00019,LED Desk Lamp,Clothing,NexPro,4,89.65,0.1,16.14,8.68,347.56,Amazon Pay,Delivered,Austin,TX,United States,SELL01139
ORD0090012,20-02-2023,CUST011457,Karan Kumar,P00014,Drone Mini,Electronics,UrbanStyle,2,599.13,0.2,115.03,6.45,1080.09,Net Banking,Delivered,Phoenix,AZ,Canada,SELL01211
ORD0090013,13-04-2020,CUST043035,Priya Sharma,P00017,Electric Kettle,Toys & Games,NexPro,2,528.85,0.1,76.15,8.32,1036.4,Cash on Delivery,Returned,Columbus,OH,United States,SELL01937
ORD0090014,11-01-2023,CUST016306,Aditya Reddy,P00039,Graphic Tablet,Clothing,NexPro,2,87.94,0.0,8.79,7.18,191.85,Net Banking,Delivered,Jacksonville,FL,United States,SELL01253
ORD0090015,06-02-2023,CUST014982,Sahil Gupta,P00032,Board Game,Electronics,Apex,4,452.29,0.0,144.73,6.89,1960.78,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL00439
ORD0090016,17-02-2023,CUST030425,Ritika Singh,P00022,Water Bottle,Home & Kitchen,UrbanStyle,2,178.62,0.1,0.0,14.11,335.63,Amazon Pay,Shipped,San Antonio,TX,India,SELL01029
ORD0090017,15-01-2024,CUST047748,Aditya Singh,P00027,Winter Jacket,Books,UrbanStyle,3,432.27,0.0,64.84,3.1,1364.75,Debit Card,Shipped,Seattle,WA,United States,SELL00582
ORD0090018,20-06-2022,CUST016784,Neha Patel,P00005,Laptop Sleeve,Sports & Outdoors,HomeEase,4,442.95,0.15,75.3,1.7,1583.03,UPI,Shipped,Los Angeles,CA,India,SELL00348
ORD0090019,05-06-2023,CUST037908,Sneha Singh,P00019,LED Desk Lamp,Toys & Games,BrightLux,1,579.33,0.0,104.28,10.65,694.26,Amazon Pay,Delivered,Dallas,TX,United States,SELL01273
ORD0090020,14-07-2023,CUST047203,Rohit Kumar,P00044,Power Bank 20000mAh,Electronics,UrbanStyle,3,253.58,0.2,48.69,14.01,671.29,Cash on Delivery,Delivered,Philadelphia,PA,India,SELL01953
ORD0090021,05-07-2022,CUST009546,Kabir Reddy,P00014,Drone Mini,Home & Kitchen,HomeEase,2,281.24,0.1,25.31,2.25,533.79,Credit Card,Delivered,Jacksonville,FL,United States,SELL01719
ORD0090022,29-06-2024,CUST007499,Anjali Gupta,P00012,Noise Cancelling Headphones,Toys & Games,BrightLux,3,334.49,0.0,50.17,7.4,1061.04,UPI,Returned,San Diego,CA,United Kingdom,SELL01531
ORD0090023,10-05-2021,CUST024353,Rohit Joshi,P00044,Power Bank 20000mAh,Electronics,FitLife,5,420.78,0.0,105.2,7.75,2216.85,UPI,Delivered,Indianapolis,IN,United States,SELL00168
ORD0090024,04-08-2020,CUST031857,Karan Sharma,P00049,Children's Book,Sports & Outdoors,ReadMore,4,116.13,0.1,0.0,11.14,429.21,UPI,Delivered,New York,NY,United States,SELL01388
ORD0090025,21-07-2024,CUST034878,Aditya Verma,P00014,Drone Mini,Home & Kitchen,CoreTech,1,305.3,0.05,14.5,4.46,309.0,Credit Card,Pending,Columbus,OH,United States,SELL00133
ORD0090026,12-10-2020,CUST040932,Priya Sharma,P00017,Electric Kettle,Toys & Games,FitLife,1,42.61,0.0,5.11,1.44,49.16,Credit Card,Delivered,Indianapolis,IN,United States,SELL00747
