OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0075001,16-09-2020,CUST029024,Mohit Singh,P00018,Vacuum Cleaner,Clothing,CoreTech,5,474.89,0.15,363.29,1.56,2383.13,Amazon Pay,Shipped,Los Angeles,CA,United States,SELL01510
ORD0075002,13-09-2022,CUST047129,Pooja Singh,P00037,Router,Sports & Outdoors,CoreTech,3,522.25,0.05,119.07,0.02,1607.5,Debit Card,Delivered,Seattle,WA,United Kingdom,SELL01102
ORD0075003,28-11-2022,CUST022255,Vivaan Verma,P00040,Microphone,Sports & Outdoors,FitLife,5,80.38,0.0,20.1,14.91,436.91,Debit Card,Delivered,Austin,TX,United States,SELL00157
ORD0075004,04-03-2024,CUST041621,Pooja Kapoor,P00025,Running Shoes,Home & Kitchen,NexPro,4,316.22,0.1,91.07,14.3,1243.76,Amazon Pay,Shipped,Chicago,IL,India,SELL00126
ORD0075005,27-03-2022,CUST045311,Simran Patel,P00023,Cookware Set,Electronics,BrightLux,4,85.99,0.1,37.15,6.86,353.57,Net Banking,Delivered,Seattle,WA,United States,SELL00405
ORD0075006,28-02-2023,CUST020718,Vikas Joshi,P00043,HDMI Cable 2m,Home & Kitchen,Zenith,3,241.42,0.05,55.04,2.1,745.19,Debit Card,Pending,New York,NY,United States,SELL01254
ORD0075007,02-06-2020,CUST010188,Sneha Mehta,P00024,Yoga Mat,Books,CoreTech,3,145.94,0.0,21.89,5.5,465.21,Credit Card,Delivered,San Francisco,CA,United States,SELL01836
ORD0075008,06-07-2021,CUST046030,Vikas Sharma,P00016,Air Fryer,Clothing,Zenith,1,515.64,0.15,35.06,12.26,485.61,UPI,Delivered,San Diego,CA,United States,SELL01829
ORD0075009,06-09-2023,CUST027071,Sneha Reddy,P00005,Laptop Sleeve,Clothing,ReadMore,2,578.42,0.05,131.88,4.01,1234.89,Debit Card,Shipped,Charlotte,NC,United States,SELL00951
ORD0075010,01-05-2020,CUST026163,Sahil Kapoor,P00036,Smart Light Bulb,Electronics,HomeEase,2,28.49,0.1,0.0,0.34,51.62,Credit Card,Delivered,San Antonio,TX,United States,SELL00047
ORD0075011,14-11-2024,CUST001307,Sahil Gupta,P00006,Gaming Mouse,Home & Kitchen,ReadMore,4,197.38,0.0,39.48,8.81,837.81,Amazon Pay,Delivered,Chicago,IL,United States,SELL01527
ORD0075012,26-01-2022,CUST036277,Aman Kumar,P00008,4K Monitor,Books,UrbanStyle,2,77.7,0.15,15.85,2.48,150.42,Net Banking,Delivered,Indianapolis,IN,India,SELL00489
ORD0075013,13-03-2023,CUST039666,Aman Joshi,P00011,Fitness Band,Books,HomeEase,4,233.64,0.0,168.22,10.53,1113.31,Credit Card,Delivered,Chicago,IL,United States,SELL00377
ORD0075014,24-04-2023,CUST002552,Vivaan Kumar,P00037,Router,Electronics,KiddoFun,2,212.12,0.0,33.94,1.17,459.35,Credit Card,Delivered,Dallas,TX,United States,SELL01556
ORD0075015,30-06-2021,CUST004555,Aman Gupta,P00037,Router,Toys & Games,ReadMore,1,97.97,0.05,4.65,9.73,107.45,Credit Card,Delivered,Phoenix,AZ,United States,SELL01240
ORD0075016,19-05-2023,CUST040783,Simran Gupta,P00021,Backpack,Sports & Outdoors,Zenith,5,182.9,0.0,164.61,2.3,1081.41,Credit Card,Shipped,Jacksonville,FL,United States,SELL01246
ORD0075017,03-02-2021,CUST049957,Aditya Kumar,P00011,Fitness Band,Home & Kitchen,Apex,3,432.49,0.0,233.54,7.8,1538.81,Credit Card,Delivered,Denver,CO,United States,SELL01349
ORD0075018,22-11-2022,CUST031028,Pooja Joshi,P00023,Cookware Set,Home & Kitchen,CoreTech,3,193.33,0.15,39.44,1.87,534.3,Debit Card,Delivered,San Francisco,CA,United Kingdom,SELL01464
ORD0075019,28-03-2023,CUST026855,Rohit Patel,P00045,Phone Tripod,Electronics,Zenith,5,257.26,0.05,61.1,1.02,1284.1,Debit Card,Delivered,New York,NY,United States,SELL01477
ORD0075020,09-02-2021,CUST047330,Vivaan Kapoor,P00013,Action Camera,Books,BrightLux,4,511.71,0.0,163.75,11.89,2222.48,Credit Card,Delivered,Charlotte,NC,United States,SELL01273
ORD0075021,29-12-2020,CUST038774,Aman Mehta,P00032,Board Game,Books,FitLife,3,87.39,0.0,47.19,7.52,316.88,Credit Card,Delivered,Chicago,IL,United Kingdom,SELL01479
ORD0075022,06-09-2022,CUST040252,Vihaan Kumar,P00018,Vacuum Cleaner,Home & Kitchen,Zenith,1,162.41,0.1,17.54,7.94,171.65,Credit Card,Delivered,Chicago,IL,United States,SELL01341
ORD0075023,23-09-2024,CUST034593,Vivaan Joshi,P00030,Dress Shirt,Toys & Games,NexPro,2,456.55,0.15,62.09,11.73,849.96,Credit Card,Delivered,Charlotte,NC,United States,SELL01419
ORD0075024,11-06-2020,CUST022753,Priya Joshi,P00033,Puzzle 1000pc,Sports & Outdoors,HomeEase,4,145.53,0.0,0.0,10.33,592.45,Debit Card,Delivered,Indianapolis,IN,United States,SELL00056
ORD0075025,02-02-2022,CUST031233,Rohit Joshi,P00018,Vacuum Cleaner,Books,FitLife,1,110.22,0.05,12.57,5.42,122.7,UPI,Shipped,Phoenix,AZ,United States,SELL01278
ORD0075026,04-07-2021,CUST043686,Vivaan Singh,P00006,Gaming Mouse,Clothing,CoreTech,3,498.8,0.0,74.82,8.71,1579.93,UPI,Delivered,San Francisco,CA,United States,SELL01016
ORD0075027,10-05-2020,CUST042669,Priya Sharma,P00044,Power Bank 20000mAh,Toys & Games,Apex,3,241.08,0.0,57.86,7.85,788.95,Credit Card,Delivered,Houston,TX,India,SELL00191
ORD0075028,24-01-2023,CUST025735,Vikas Kumar,P00031,Kids Toy Car,Home & Kitchen,CoreTech,1,210.49,0.0,0.0,12.48,222.97,Debit Card,Delivered,San Diego,CA,United States,SELL01324
ORD0075029,14-10-2021,CUST009740,Sneha Verma,P00007,Mechanical Keyboard,Toys & Games,HomeEase,5,391.34,0.0,97.84,3.02,2057.56,Credit Card,Delivered,Los Angeles,CA,United States,SELL01235
ORD0075030,04-10-2022,CUST026266,Vikas Gupta,P00005,Laptop Sleeve,Electronics,Apex,5,282.69,0.0,169.61,1.85,1584.91,Credit Card,Delivered,Denver,CO,United States,SELL01894
ORD0075031,26-09-2020,CUST037258,Sunita Kapoor,P00005,Laptop Sleeve,Clothing,CoreTech,5,357.23,0.1,80.38,9.29,1697.2,Credit Card,Shipped,Indianapolis,IN,United States,SELL00602
ORD0075032,31-08-2024,CUST029896,Anjali Kumar,P00018,Vacuum Cleaner,Books,HomeEase,4,78.59,0.1,50.93,12.88,346.73,Debit Card,Pending,Jacksonville,FL,United States,SELL01734
ORD0075033,22-06-2022,CUST015922,Karan Gupta,P00031,Kids Toy Car,Home & Kitchen,HomeEase,2,591.05,0.1,85.11,8.72,1157.72,Net Banking,Returned,Jacksonville,FL,United States,SELL01170
ORD0075034,22-10-2023,CUST043417,Vihaan Singh,P00007,Mechanical Keyboard,Toys & Games,Zenith,1,410.43,0.0,20.52,13.61,444.56,Debit Card,Shipped,San Diego,CA,India,SELL01071
ORD0075035,25-02-2022,CUST045408,Rohit Joshi,P00007,Mechanical Keyboard,Toys & Games,ReadMore,2,510.93,0.0,81.75,1.25,1104.86,Credit Card,Delivered,Denver,CO,India,SELL00599
ORD0075036,30-12-2020,CUST013622,Karan Kumar,P00021,Backpack,Books,UrbanStyle,1,30.63,0.0,2.45,3.05,36.13,Credit Card,Delivered,Charlotte,NC,United States,SELL01099
ORD0075037,28-12-2023,CUST037520,Vikas Singh,P00019,LED Desk Lamp,Electronics,CoreTech,3,297.0,0.0,71.28,12.64,974.92,Credit Card,Delivered,San Antonio,TX,United States,SELL01727
ORD0075038,02-09-2021,CUST045299,Ritika Kumar,P00038,External HDD 2TB,Books,Apex,3,219.87,0.15,0.0,14.13,574.8,UPI,Delivered,Seattle,WA,United States,SELL00564
ORD0075039,20-12-2022,CUST047452,Sunita Patel,P00045,Phone Tripod,Books,FitLife,2,162.92,0.05,24.76,12.4,346.71,Debit Card,Delivered,New York,NY,United States,SELL00795
ORD0075040,20-07-2022,CUST043965,Anjali Mehta,P00020,Office Chair,Electronics,KiddoFun,3,27.84,0.2,3.34,10.36,80.52,Amazon Pay,Delivered,Columbus,OH,United States,SELL00761
ORD0075041,08-09-2023,CUST001475,Ritika Patel,P00033,Puzzle 1000pc,Electronics,HomeEase,2,591.15,0.1,0.0,3.27,1067.34,Amazon Pay,Delivered,Philadelphia,PA,India,SELL00119
ORD0075042,18-10-2024,CUST025472,Aman Kapoor,P00045,Phone Tripod,Books,Apex,5,586.35,0.05,334.22,12.72,3132.1,Net Banking,Cancelled,Dallas,TX,United States,SELL01200
ORD0075043,11-08-2021,CUST010662,Pooja Singh,P00028,Jeans,Toys & Games,FitLife,2,469.39,0.1,67.59,3.98,916.47,Credit Card,Delivered,San Jose,CA,United States,SELL00597
ORD0075044,26-07-2020,CUST046400,Priya Mehta,P00041,Webcam Full HD,Sports & Outdoors,BrightLux,4,31.88,0.1,20.66,11.58,147.01,Cash on Delivery,Shipped,San Francisco,CA,United States,SELL00143
ORD0075045,13-12-2020,CUST000811,Arjun Sharma,P00030,Dress Shirt,Clothing,BrightLux,3,511.39,0.1,248.54,8.58,1637.87,Credit Card,Delivered,Los Angeles,CA,United States,SELL01908
ORD0075046,14-02-2020,CUST019200,Kabir Joshi,P00034,Desk Organizer,Toys & Games,CoreTech,2,485.26,0.05,110.64,11.1,1043.73,Net Banking,Delivered,Charlotte,NC,United States,SELL01008
ORD0075047,12-12-2020,CUST029029,Sneha Singh,P00049,Children's Book,Toys & Games,BrightLux,4,372.15,0.25,89.32,9.61,1215.38,Debit Card,Delivered,Houston,TX,United States,SELL00296
ORD0075048,14-12-2021,CUST010962,Neha Patel,P00008,4K Monitor,Home & Kitchen,ReadMore,3,291.43,0.0,43.71,10.15,928.15,UPI,Delivered,Columbus,OH,United States,SELL01313
ORD0075049,11-10-2024,CUST003196,Aman Singh,P00019,LED Desk Lamp,Clothing,KiddoFun,4,72.9,0.0,52.49,8.0,352.09,UPI,Delivered,Houston,TX,India,SELL01100
ORD0075050,08-10-2021,CUST009614,Anjali Verma,P00049,Children's Book,Home & Kitchen,CoreTech,1,579.96,0.0,69.6,10.94,660.5,Amazon Pay,Returned,San Francisco,CA,India,SELL00628
ORD0075051,03-01-2021,CUST036928,Pooja Kumar,P00023,Cookware Set,Toys & Games,CoreTech,3,153.14,0.0,36.75,4.87,501.04,Net Banking,Delivered,Philadelphia,PA,India,SELL01731
ORD0075052,17-06-2021,CUST043967,Pooja Verma,P00036,Smart Light Bulb,Electronics,KiddoFun,4,219.91,0.1,63.33,12.44,867.45,Debit Card,Delivered,Houston,TX,United States,SELL01720
ORD0075053,23-12-2020,CUST027612,Sunita Kumar,P00010,Smartwatch,Toys & Games,UrbanStyle,4,144.33,0.05,27.42,13.17,589.04,Credit Card,Delivered,Charlotte,NC,United States,SELL01234
ORD0075054,09-05-2021,CUST007621,Sneha Patel,P00026,Sunglasses,Toys & Games,CoreTech,5,466.56,0.0,186.62,10.14,2529.56,Credit Card,Delivered,Indianapolis,IN,United States,SELL00207
ORD0075055,23-06-2022,CUST043057,Aarav Verma,P00006,Gaming Mouse,Toys & Games,FitLife,1,493.03,0.15,75.43,4.84,499.35,Debit Card,Delivered,San Antonio,TX,United States,SELL00491
ORD0075056,29-02-2020,CUST009672,Sahil Reddy,P00046,Car Charger,Books,HomeEase,1,276.26,0.3,15.47,8.13,216.98,Net Banking,Delivered,Washington,DC,United States,SELL01974
ORD0075057,24-10-2020,CUST010745,Rohit Mehta,P00049,Children's Book,Electronics,HomeEase,1,177.8,0.0,14.22,6.06,198.08,Credit Card,Delivered,Austin,TX,United States,SELL01788
ORD0075058,28-02-2020,CUST011602,Aarav Patel,P00013,Action Camera,Electronics,NexPro,4,272.26,0.25,65.34,2.95,885.07,Credit Card,Delivered,San Antonio,TX,United States,SELL00461
ORD0075059,18-12-2023,CUST035735,Vivaan Patel,P00036,Smart Light Bulb,Toys & Games,ReadMore,5,219.07,0.15,46.55,5.65,983.25,Credit Card,Delivered,Fort Worth,TX,India,SELL00927
ORD0075060,18-08-2020,CUST025207,Sneha Patel,P00049,Children's Book,Books,HomeEase,4,554.58,0.0,110.92,14.88,2344.12,Debit Card,Shipped,Jacksonville,FL,United States,SELL01691
ORD0075061,07-03-2022,CUST001440,Simran Kumar,P00011,Fitness Band,Books,KiddoFun,4,452.05,0.1,195.29,7.49,1830.16,Amazon Pay,Delivered,San Antonio,TX,United States,SELL01542
