OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0035001,29-10-2023,CUST004175,Priya Mehta,P00002,Bluetooth Speaker,Clothing,Apex,5,178.81,0.0,44.7,3.81,942.56,Credit Card,Delivered,Charlotte,NC,United Kingdom,SELL00039
ORD0035002,20-05-2024,CUST024767,Vikas Singh,P00046,Car Charger,Electronics,Apex,1,496.09,0.0,0.0,3.5,499.59,UPI,Delivered,Houston,TX,Australia,SELL00316
ORD0035003,03-06-2024,CUST011930,Vihaan Joshi,P00049,Children's Book,Toys & Games,Zenith,4,248.05,0.05,113.11,5.62,1061.32,Net Banking,Cancelled,Washington,DC,United States,SELL01154
ORD0035004,17-07-2021,CUST000825,Priya Patel,P00018,Vacuum Cleaner,Toys & Games,CoreTech,1,480.79,0.3,40.39,0.34,377.28,Credit Card,Pending,New York,NY,Canada,SELL01396
ORD0035005,26-02-2023,CUST046803,Sunita Patel,P00005,Laptop Sleeve,Clothing,UrbanStyle,2,569.99,0.0,91.2,0.94,1232.12,Credit Card,Delivered,Philadelphia,PA,United States,SELL00275
ORD0035006,17-02-2021,CUST004924,Sahil Kapoor,P00036,Smart Light Bulb,Books,KiddoFun,2,105.7,0.1,22.83,5.27,218.36,Credit Card,Cancelled,New York,NY,United Kingdom,SELL00155
ORD0035007,04-11-2023,CUST042516,Sahil Reddy,P00031,Kids Toy Car,Home & Kitchen,UrbanStyle,4,254.13,0.0,121.98,13.11,1151.61,Credit Card,Delivered,Denver,CO,United States,SELL01794
ORD0035008,29-05-2022,CUST036979,Pooja Kumar,P00004,USB-C Charger,Clothing,NexPro,1,394.13,0.15,26.8,2.31,364.12,Credit Card,Shipped,Phoenix,AZ,India,SELL01297
ORD0035009,19-09-2022,CUST036122,Sahil Mehta,P00028,Jeans,Clothing,KiddoFun,2,358.75,0.0,86.1,12.95,816.55,UPI,Shipped,Austin,TX,United States,SELL01220
ORD0035010,01-01-2020,CUST039929,Sahil Gupta,P00043,HDMI Cable 2m,Electronics,Zenith,3,524.42,0.15,106.98,7.71,1451.96,Net Banking,Delivered,Columbus,OH,India,SELL01668
ORD0035011,15-06-2020,CUST002528,Priya Kumar,P00027,Winter Jacket,Electronics,ReadMore,5,129.64,0.0,51.86,11.02,711.08,UPI,Delivered,Denver,CO,United States,SELL00772
ORD0035012,16-01-2020,CUST020247,Sahil Sharma,P00023,Cookware Set,Electronics,UrbanStyle,1,195.3,0.2,12.5,6.66,175.4,Credit Card,Delivered,Houston,TX,United States,SELL01812
ORD0035013,18-10-2021,CUST027584,Sunita Reddy,P00027,Winter Jacket,Electronics,Zenith,2,88.82,0.0,21.32,1.44,200.4,Net Banking,Delivered,Charlotte,NC,United States,SELL01718
ORD0035014,21-04-2020,CUST022030,Pooja Verma,P00037,Router,Sports & Outdoors,Apex,4,285.65,0.0,57.13,7.91,1207.64,Debit Card,Delivered,Philadelphia,PA,India,SELL01640
ORD0035015,23-10-2023,CUST014422,Priya Patel,P00022,Water Bottle,Sports & Outdoors,CoreTech,3,299.49,0.0,71.88,7.78,978.13,Debit Card,Delivered,Washington,DC,United States,SELL01014
ORD0035016,30-01-2023,CUST000734,Simran Kapoor,P00025,Running Shoes,Home & Kitchen,KiddoFun,5,11.63,0.0,4.65,11.14,73.94,Net Banking,Delivered,Chicago,IL,Canada,SELL01061
ORD0035017,16-08-2021,CUST024156,Vikas Patel,P00003,Smartphone Case,Books,Zenith,1,198.22,0.05,22.6,10.49,221.4,Credit Card,Delivered,San Diego,CA,India,SELL00264
ORD0035018,30-11-2023,CUST035366,Simran Kumar,P00044,Power Bank 20000mAh,Books,CoreTech,3,20.08,0.0,4.82,0.63,65.69,Amazon Pay,Delivered,Houston,TX,United States,SELL00894
ORD0035019,21-05-2021,CUST032552,Sahil Verma,P00028,Jeans,Books,Apex,5,262.78,0.0,105.11,11.48,1430.49,Debit Card,Delivered,Houston,TX,United States,SELL00855
ORD0035020,22-06-2024,CUST017593,Anjali Mehta,P00048,Wireless Charger,Books,ReadMore,1,458.28,0.05,21.77,8.87,466.01,Credit Card,Delivered,Houston,TX,Canada,SELL00992
ORD0035021,01-11-2021,CUST036595,Simran Kapoor,P00007,Mechanical Keyboard,Toys & Games,KiddoFun,5,494.51,0.0,197.8,6.82,2677.17,UPI,Pending,San Diego,CA,Australia,SELL01135
ORD0035022,29-11-2022,CUST011139,Kabir Joshi,P00023,Cookware Set,Sports & Outdoors,NexPro,1,13.03,0.0,0.65,0.5,14.18,Credit Card,Delivered,Columbus,OH,India,SELL00044
ORD0035023,17-08-2024,CUST041720,Arjun Reddy,P00020,Office Chair,Clothing,CoreTech,3,47.64,0.0,0.0,8.59,151.51,Debit Card,Delivered,Charlotte,NC,United States,SELL01382
ORD0035024,20-04-2024,CUST027875,Aditya Patel,P00005,Laptop Sleeve,Sports & Outdoors,ReadMore,5,279.45,0.0,0.0,14.25,1411.5,UPI,Cancelled,Indianapolis,IN,United States,SELL00050
ORD0035025,05-11-2023,CUST012228,Karan Verma,P00043,HDMI Cable 2m,Toys & Games,Zenith,1,492.47,0.05,37.43,10.07,515.35,Net Banking,Delivered,San Diego,CA,United States,SELL00041
ORD0035026,28-01-2022,CUST038455,Rohit Sharma,P00010,Smartwatch,Electronics,Zenith,2,526.16,0.0,0.0,5.61,1057.93,Credit Card,Delivered,Jacksonville,FL,United States,SELL00879
ORD0035027,19-03-2024,CUST037863,Arjun Kumar,P00045,Phone Tripod,Clothing,Zenith,2,46.59,0.0,7.45,7.45,108.08,Debit Card,Delivered,Columbus,OH,United States,SELL01812
ORD0035028,11-05-2021,CUST021858,Mohit Joshi,P00003,Smartphone Case,Home & Kitchen,NexPro,3,318.72,0.0,47.81,6.52,1010.49,Credit Card,Delivered,Jacksonville,FL,United States,SELL00740
ORD0035029,22-08-2022,CUST019565,Sunita Kumar,P00019,LED Desk Lamp,Sports & Outdoors,ReadMore,4,87.83,0.25,13.17,0.17,276.83,Credit Card,Pending,San Jose,CA,United States,SELL01664
ORD0035030,07-10-2020,CUST010955,Kabir Verma,P00039,Graphic Tablet,Home & Kitchen,KiddoFun,3,475.02,0.0,71.25,12.49,1508.8,Credit Card,Delivered,Chicago,IL,India,SELL01603
